 -0.075927778   34.747430556  AVOBA ENRT HK 5918039
-20.018797222   21.000244444  AVOGU ENRT FY 2118999
 -0.235008333   36.729405556  AVOMO ENRT HK 5906514
-17.233333333   26.448333333  AVOMU ENRT FL 4530243
-15.633333333   22.866666667  AVONI ENRT FL 2105431
  9.435000000   33.905000000  AVONO ENRT HA 4543826
-25.230555556   32.676944444  AVOSA ENRT FQ 2105411
-17.108611111   32.247222222  AVOSI ENRT FV 2105426
 -9.136388889   14.562777778  AVOVA ENRT FN 5906499
-28.378552778   26.538333333  AVUBU ENRT FA 2105426
 -3.171905556   40.412050000  AVUDU ENRT HK 5920087
-23.939933333   23.994308333  AVULA ENRT FB 2105431
 12.928800000   38.875483333  AVUNI ENRT HA 5920082
-14.233333333   27.683333333  AVUPA ENRT FL 2118994
-27.498638889   22.225025000  AVUSA ENRT FA 2105431
  4.919138889   44.000666667  AVUSI ENRT HA 2118994
 -6.933055556   12.627777778  AVUTA ENRT FN 2118994
-15.313333333   28.126666667  AXADO ENRT FL 5906519
  9.252650000   43.753522222  AXAPO ENRT HA 2118999
-13.529444444   32.827500000  AXEBO ENRT FW 4478290
-23.298333333   34.390000000  AXEMO ENRT FQ 2105426
-34.203225000   21.400113889  AXEMU ENRT FA 2105431
-14.250000000   30.300000000  AXERO ENRT FL 2115154
 -3.626666667   24.246666667  AXIBI ENRT FZ 2105411
-17.526666667   35.668333333  AXIBO ENRT FQ 2105426
  8.333833333   41.552277778  AXIDA ENRT HA 2118999
-19.951388889   26.804722222  AXIKO ENRT FV 2118994
 11.392222222   49.588611111  AXIKU ENRT HC 2105426
-19.093611111   31.308888889  AXILA ENRT FV 2105426
  6.829675000   55.000000000  AXINA ENRT FS 2118979
 10.100000000  -14.033333333  AXIRO ENRT GU 5920082
 -3.508330556   40.158294444  AXIVI ENRT HK 5917015
-24.583333333   33.066666667  AXIVO ENRT FQ 5920082
-22.715891667   18.326813889  AXODO ENRT FY 2118999
-15.650000000   28.730000000  AXOGA ENRT FL 5906519
-33.295072222   19.975947222  AXOPA ENRT FA 2105431
